A[32]          B[32]         C
1674433688    961044532    0
1674433688    1674433688    0
1228567165    713710491    0
1228567165    1228567165    0
-1967299458    1981286201    1
-1967299458    -1967299458    0
1355763247    496282569    0
1355763247    1355763247    0
98141197    -591453759    0
98141197    98141197    0
2137314516    -1483757539    0
2137314516    2137314516    0
-579783269    -324187028    1
-579783269    -579783269    0
-673909690    -1410920980    0
-673909690    -673909690    0
-559569809    -1907319518    0
-559569809    -559569809    0
-1530067184    477936181    1
-1530067184    -1530067184    0
-372513118    -726895497    0
-372513118    -372513118    0
-1703677336    -252713494    1
-1703677336    -1703677336    0
1972845980    1305481495    0
1972845980    1972845980    0
1126701182    134342279    0
1126701182    1126701182    0
-1552115217    -1425820152    1
-1552115217    -1552115217    0
2073529262    1959827437    0
2073529262    2073529262    0
2126555977    -1665515185    0
2126555977    2126555977    0
195483507    -615375720    0
195483507    195483507    0
-499825816    1065936238    1
-499825816    -499825816    0
-1674128823    -923922865    1
-1674128823    -1674128823    0
-1326989760    -1111892081    1
-1326989760    -1326989760    0
1167462587    -1609720833    0
1167462587    1167462587    0
1126681649    1912658020    1
1126681649    1126681649    0
-1080394974    1134919799    1
-1080394974    -1080394974    0
-1614396789    499392092    1
-1614396789    -1614396789    0
1294360213    -1643383788    0
1294360213    1294360213    0
1692180747    -94491834    0
1692180747    1692180747    0
-1996369695    -429162646    1
-1996369695    -1996369695    0
-457355326    225415455    1
-457355326    -457355326    0
-591146949    -1112704948    0
-591146949    -591146949    0
-89502938    112580071    1
-89502938    -89502938    0
-393548544    -1199217466    0
-393548544    -393548544    0
-1318450390    -1419790176    0
-1318450390    -1318450390    0
1411912509    355718446    0
1411912509    1411912509    0
2090004798    1823259356    0
2090004798    2090004798    0
457887388    -2023441617    0
457887388    457887388    0
-484302678    7012896    1
-484302678    -484302678    0
-197695936    -1280806346    0
-197695936    -197695936    0
573874063    1232210054    1
573874063    573874063    0
-162759911    -1177141912    0
-162759911    -162759911    0
1994627492    2077384429    1
1994627492    1994627492    0
720106662    -1516461522    0
720106662    720106662    0
-1261098846    558060293    1
-1261098846    -1261098846    0
-1859079777    304775982    1
-1859079777    -1859079777    0
-181205963    -2069035580    0
-181205963    -181205963    0
1920631294    -860835280    0
1920631294    1920631294    0
652307222    489233488    0
652307222    652307222    0
1709948668    23071218    0
1709948668    1709948668    0
-1196778894    1945451995    1
-1196778894    -1196778894    0
1782882859    -183383323    0
1782882859    1782882859    0
-1393678971    1595046801    1
-1393678971    -1393678971    0
-725921614    1271050409    1
-725921614    -725921614    0
1233321846    -1687028048    0
1233321846    1233321846    0
-1374900873    -2096956858    0
-1374900873    -1374900873    0
1751274184    202701007    0
1751274184    1751274184    0
-366317173    1407385682    1
-366317173    -366317173    0
-1862433223    -2085240991    0
-1862433223    -1862433223    0
-628950508    775318519    1
-628950508    -628950508    0
-1248342292    1502887641    1
-1248342292    -1248342292    0
-569112050    -726068517    0
-569112050    -569112050    0
-651728023    -1385738045    0
-651728023    -651728023    0
-1098937494    470821459    1
-1098937494    -1098937494    0
361459196    1860128351    1
361459196    361459196    0
-2078626483    1569943004    1
-2078626483    -2078626483    0
-1206933604    805850984    1
-1206933604    -1206933604    0
-711002634    -913783951    0
-711002634    -711002634    0
-477051235    283291735    1
-477051235    -477051235    0
-213715269    -1330790031    0
-213715269    -213715269    0
142230076    -1586845840    0
142230076    142230076    0
-1206573169    474304790    1
-1206573169    -1206573169    0
-742828848    -2133069334    0
-742828848    -742828848    0
233362746    -437759469    0
233362746    233362746    0
-41751981    -1359112283    0
-41751981    -41751981    0
1183351718    -1852734124    0
1183351718    1183351718    0
-1875121783    -1908347340    0
-1875121783    -1875121783    0
-1633346160    -572826359    1
-1633346160    -1633346160    0
807691612    -275361678    0
807691612    807691612    0
-980415268    -279495043    1
-980415268    -980415268    0
1415681941    -941051156    0
1415681941    1415681941    0
38961555    -369494177    0
38961555    38961555    0
1487349193    -1407584059    0
1487349193    1487349193    0
1254839527    -362219625    0
1254839527    1254839527    0
-1804302559    1820120174    1
-1804302559    -1804302559    0
-498743021    -1525833143    0
-498743021    -498743021    0
1304997736    1547810847    1
1304997736    1304997736    0
-567463108    -877034039    0
-567463108    -567463108    0
1903546913    -1962703382    0
1903546913    1903546913    0
-1178222117    2141812422    1
-1178222117    -1178222117    0
1403072253    -1699659062    0
1403072253    1403072253    0
-1089366588    -1388301958    0
-1089366588    -1089366588    0
525297553    -30628149    0
525297553    525297553    0
1671405758    -101287597    0
1671405758    1671405758    0
137930315    597881008    1
137930315    137930315    0
1872260582    -180159118    0
1872260582    1872260582    0
358292013    -1701921969    0
358292013    358292013    0
-2053193398    455128468    1
-2053193398    -2053193398    0
1074846396    -1035219190    0
1074846396    1074846396    0
-393346453    -1563292657    0
-393346453    -393346453    0
-981099276    -30380289    1
-981099276    -981099276    0
927759240    -2143023777    0
927759240    927759240    0
-1179479382    -306072550    1
-1179479382    -1179479382    0
194868955    -2058343650    0
194868955    194868955    0
749276490    2051829824    1
749276490    749276490    0
1924486494    1575517134    0
1924486494    1924486494    0
-1388010957    381912934    1
-1388010957    -1388010957    0
-1554353674    -250731079    1
-1554353674    -1554353674    0
1359980211    739487446    0
1359980211    1359980211    0
1556349563    -99947149    0
1556349563    1556349563    0
-1451614825    1635229317    1
-1451614825    -1451614825    0
392858845    1931233927    1
392858845    392858845    0
-754191039    -138224920    1
-754191039    -754191039    0
-1713977235    1035327811    1
-1713977235    -1713977235    0
-1471877379    171457455    1
-1471877379    -1471877379    0
-1248749004    1042381873    1
-1248749004    -1248749004    0
-313020059    -2096241778    0
-313020059    -313020059    0
797323609    -1654503786    0
797323609    797323609    0
332476589    1369759762    1
332476589    332476589    0
-419466871    1784100748    1
-419466871    -419466871    0
-590021534    -151216051    1
-590021534    -590021534    0
519518876    724159205    1
519518876    519518876    0
-1223463352    -925804787    1
-1223463352    -1223463352    0
-1528169353    111501266    1
-1528169353    -1528169353    0
-639609280    1735187676    1
-639609280    -639609280    0
550973122    211080867    0
550973122    550973122    0
-2032143097    370519931    1
-2032143097    -2032143097    0
-168163329    1814481355    1
-168163329    -168163329    0
1463490542    1254288365    0
1463490542    1463490542    0
-1368136848    797607137    1
-1368136848    -1368136848    0
-303155011    400242991    1
-303155011    -303155011    0
536792320    1293675093    1
536792320    536792320    0
-810164984    1638629352    1
-810164984    -810164984    0
1678712512    -1132958743    0
1678712512    1678712512    0
464857170    2139681264    1
464857170    464857170    0
-1174674175    -1934017833    0
-1174674175    -1174674175    0
-1943487715    -894999808    1
-1943487715    -1943487715    0
140959592    1029069896    1
140959592    140959592    0
143183305    -1582207941    0
143183305    143183305    0
-1223026461    -1186311870    1
-1223026461    -1223026461    0
2030443933    -1225598130    0
2030443933    2030443933    0
1118898976    -1612971185    0
1118898976    1118898976    0
1227392387    -299483281    0
1227392387    1227392387    0
-1647577073    1635793355    1
-1647577073    -1647577073    0
938326561    -646337656    0
938326561    938326561    0
1255506212    103112720    0
1255506212    1255506212    0
1022646973    -1327823641    0
1022646973    1022646973    0
1968873209    17991225    0
1968873209    1968873209    0
1708391125    941057543    0
1708391125    1708391125    0
-443292314    262775759    1
-443292314    -443292314    0
-1329003501    -1734041750    0
-1329003501    -1329003501    0
821432168    738173225    0
821432168    821432168    0
1272301631    -1965035535    0
1272301631    1272301631    0
-1412663883    1664620300    1
-1412663883    -1412663883    0
-2129679610    -605704979    1
-2129679610    -2129679610    0
2032184909    -863609418    0
2032184909    2032184909    0
1210811456    -1485661278    0
1210811456    1210811456    0
-1221595452    285514656    1
-1221595452    -1221595452    0
-459638147    -391497498    1
-459638147    -459638147    0
-962541337    1726519646    1
-962541337    -962541337    0
-1721655821    178060598    1
-1721655821    -1721655821    0
-109717660    1403639023    1
-109717660    -109717660    0
-1286379620    -1908278512    0
-1286379620    -1286379620    0
-422691882    570919073    1
-422691882    -422691882    0
-485762712    1058099007    1
-485762712    -485762712    0
-246317687    1037935920    1
-246317687    -246317687    0
-1406209641    -811487526    1
-1406209641    -1406209641    0
-60228109    144702057    1
-60228109    -60228109    0
1826441597    -442059471    0
1826441597    1826441597    0
-1025765225    -1225130448    0
-1025765225    -1025765225    0
2043166558    399907965    0
2043166558    2043166558    0
-2063247135    -27972883    1
-2063247135    -2063247135    0
-1774101432    -1774285863    0
-1774101432    -1774101432    0
