A[32]          B[32]         C
1718841744    1718841744    1
-2062818935    -496635812    0
-2062818935    -2062818935    1
389343471    1401628460    0
389343471    389343471    1
-347036945    -86611610    0
-347036945    -347036945    1
-1100391402    957622214    0
-1100391402    -1100391402    1
-571958166    -1105062392    0
-571958166    -571958166    1
1652121180    810487639    0
1652121180    1652121180    1
-437001152    -2078113755    0
-437001152    -437001152    1
1672877895    -726213094    0
1672877895    1672877895    1
456713273    741604109    0
456713273    456713273    1
302065381    1676724845    0
302065381    302065381    1
-1520569781    -728612081    0
-1520569781    -1520569781    1
-80064468    -1055074660    0
-80064468    -80064468    1
-1553909977    1151847183    0
-1553909977    -1553909977    1
-393452284    -678073988    0
-393452284    -393452284    1
-285001184    -969963521    0
-285001184    -285001184    1
-702545460    -746573325    0
-702545460    -702545460    1
-415525435    272429565    0
-415525435    -415525435    1
-51014881    -537451589    0
-51014881    -51014881    1
-1624756510    288840290    0
-1624756510    -1624756510    1
-405850745    139196306    0
-405850745    -405850745    1
-1374396106    -676606787    0
-1374396106    -1374396106    1
-1198053716    -2142730731    0
-1198053716    -1198053716    1
1538563644    7076458    0
1538563644    1538563644    1
-1739812575    -5527615    0
-1739812575    -1739812575    1
556329282    -889720800    0
556329282    556329282    1
1537451095    1559682775    0
1537451095    1537451095    1
-1392662046    -1814233708    0
-1392662046    -1392662046    1
-307944306    849442598    0
-307944306    -307944306    1
1922066029    -705264531    0
1922066029    1922066029    1
641126198    74230867    0
641126198    641126198    1
-2010209206    1936807529    0
-2010209206    -2010209206    1
1873930650    463453378    0
1873930650    1873930650    1
-669856099    -357193069    0
-669856099    -669856099    1
871394584    1115410088    0
871394584    871394584    1
1791238346    -387430852    0
1791238346    1791238346    1
879614518    1201788862    0
879614518    879614518    1
-1509895395    310383438    0
-1509895395    -1509895395    1
-301339749    -1237059461    0
-301339749    -301339749    1
-1970100163    1308542228    0
-1970100163    -1970100163    1
-68648101    -321168648    0
-68648101    -68648101    1
-1063269359    -1797813230    0
-1063269359    -1063269359    1
-578943487    760209827    0
-578943487    -578943487    1
-573086193    861781962    0
-573086193    -573086193    1
445441536    128275348    0
445441536    445441536    1
1233820145    -814990944    0
1233820145    1233820145    1
-1160335138    772921081    0
-1160335138    -1160335138    1
404906348    -1014357055    0
404906348    404906348    1
604422389    1154863895    0
604422389    604422389    1
-1427163364    -1863868538    0
-1427163364    -1427163364    1
1236943037    861189282    0
1236943037    1236943037    1
-2130971775    -277789551    0
-2130971775    -2130971775    1
115469367    1782109457    0
115469367    115469367    1
-951389791    1273369137    0
-951389791    -951389791    1
-1180294656    1514056388    0
-1180294656    -1180294656    1
-523298219    -1771699896    0
-523298219    -523298219    1
2121061199    -259917079    0
2121061199    2121061199    1
764666571    423227041    0
764666571    764666571    1
799320135    1667731589    0
799320135    799320135    1
738448345    -215686760    0
738448345    738448345    1
-692087514    -295526381    0
-692087514    -692087514    1
2070125997    -494802883    0
2070125997    2070125997    1
-1851050610    -785200386    0
-1851050610    -1851050610    1
1688069555    919256505    0
1688069555    1688069555    1
1662775862    885771036    0
1662775862    1662775862    1
-56284539    1423412929    0
-56284539    -56284539    1
-154805242    -1142111384    0
-154805242    -154805242    1
1364163566    -1154453188    0
1364163566    1364163566    1
1949593190    2135465002    0
1949593190    1949593190    1
-1520297192    -379165046    0
-1520297192    -1520297192    1
2141265495    -6855647    0
2141265495    2141265495    1
41012171    208841817    0
41012171    41012171    1
706235352    -913961899    0
706235352    706235352    1
-1253989737    -560755316    0
-1253989737    -1253989737    1
498750068    965583533    0
498750068    498750068    1
1070572092    -325161412    0
1070572092    1070572092    1
1172572219    -1609992233    0
1172572219    1172572219    1
888806306    -1703030826    0
888806306    888806306    1
-1585194830    -638589349    0
-1585194830    -1585194830    1
657840355    -559192266    0
657840355    657840355    1
326539790    1463462839    0
326539790    326539790    1
1585271841    -718851656    0
1585271841    1585271841    1
-922772671    -509190328    0
-922772671    -922772671    1
1426438752    387672302    0
1426438752    1426438752    1
1094616262    876889560    0
1094616262    1094616262    1
-800920400    -1741854499    0
-800920400    -800920400    1
1802109539    15721456    0
1802109539    1802109539    1
-1675485697    -977755863    0
-1675485697    -1675485697    1
1517471721    -523200685    0
1517471721    1517471721    1
291822843    -1554056018    0
291822843    291822843    1
1713813115    -833468118    0
1713813115    1713813115    1
2091665372    -168327994    0
2091665372    2091665372    1
-2008407648    -161537971    0
-2008407648    -2008407648    1
-1525887320    2053231693    0
-1525887320    -1525887320    1
-1873353288    -113515612    0
-1873353288    -1873353288    1
1921981947    -965140263    0
1921981947    1921981947    1
1655897519    1217442252    0
1655897519    1655897519    1
1014007194    322552159    0
1014007194    1014007194    1
684491077    -1771342058    0
684491077    684491077    1
1813355531    -473508623    0
1813355531    1813355531    1
-1673488605    -1691992288    0
-1673488605    -1673488605    1
1174173151    1338875025    0
1174173151    1174173151    1
-1968269722    -77062898    0
-1968269722    -1968269722    1
2127800226    142743168    0
2127800226    2127800226    1
1950169568    1043726326    0
1950169568    1950169568    1
584577142    932602072    0
584577142    584577142    1
49715456    1103469853    0
49715456    49715456    1
-201381538    145961003    0
-201381538    -201381538    1
-1566141499    1627912716    0
-1566141499    -1566141499    1
1689402380    -191915460    0
1689402380    1689402380    1
2001606837    -298839120    0
2001606837    2001606837    1
657682610    760422916    0
657682610    657682610    1
-2010102883    -1090948231    0
-2010102883    -2010102883    1
1316728389    1681435388    0
1316728389    1316728389    1
1836491823    -165329126    0
1836491823    1836491823    1
-1775452119    -1039413622    0
-1775452119    -1775452119    1
-1962929380    660483478    0
-1962929380    -1962929380    1
1457700136    1924208051    0
1457700136    1457700136    1
-1816665193    101127618    0
-1816665193    -1816665193    1
-1760203212    -497121668    0
-1760203212    -1760203212    1
190825684    -1905147916    0
190825684    190825684    1
1439288069    -1552639438    0
1439288069    1439288069    1
283805161    1067567653    0
283805161    283805161    1
1292398930    1033543553    0
1292398930    1292398930    1
503661718    1691715140    0
503661718    503661718    1
1758136996    113795213    0
1758136996    1758136996    1
1070114809    1711820920    0
1070114809    1070114809    1
1928738113    -1268427240    0
1928738113    1928738113    1
948509380    -1541903765    0
948509380    948509380    1
1302186283    -1527158662    0
1302186283    1302186283    1
-59391845    -945131373    0
-59391845    -59391845    1
767369717    -63912215    0
767369717    767369717    1
-1351578388    -1645661265    0
-1351578388    -1351578388    1
-2097868816    888130313    0
-2097868816    -2097868816    1
75249930    -98807466    0
75249930    75249930    1
-2117297153    -1899955907    0
-2117297153    -2117297153    1
1953295976    -1184086684    0
1953295976    1953295976    1
756548735    -1206359756    0
756548735    756548735    1
712178519    1673725961    0
712178519    712178519    1
306518399    -2107148842    0
306518399    306518399    1
-967380392    321703167    0
-967380392    -967380392    1
-749292202    -504456066    0
-749292202    -749292202    1
1616428357    -403668272    0
1616428357    1616428357    1
-154316305    -1772495760    0
-154316305    -154316305    1
400998255    1493816629    0
400998255    400998255    1
1639509850    1914288696    0
1639509850    1639509850    1
-570659205    -1660148315    0
-570659205    -570659205    1
-800174543    -1111483075    0
-800174543    -800174543    1
-752548129    650788127    0
-752548129    -752548129    1
60562416    -1939106868    0
60562416    60562416    1
1749686355    -310927385    0
1749686355    1749686355    1
202898308    155608407    0
202898308    202898308    1
1087469743    918855493    0
1087469743    1087469743    1
-547021946    1529529686    0
-547021946    -547021946    1
2068424540    -1070317485    0
2068424540    2068424540    1
1571003962    1791297220    0
1571003962    1571003962    1
-936865040    181784020    0
-936865040    -936865040    1
1892317096    -1326066072    0
1892317096    1892317096    1
-1908345973    -650936229    0
-1908345973    -1908345973    1
-832703314    -384587342    0
-832703314    -832703314    1
1210485468    -1709328707    0
1210485468    1210485468    1
438814205    467302015    0
438814205    438814205    1
1612735387    -1062463116    0
1612735387    1612735387    1
-1784352036    -1366139953    0
-1784352036    -1784352036    1
1561884717    -1464741405    0
1561884717    1561884717    1
1576749164    1127752228    0
1576749164    1576749164    1
-385290668    678182950    0
-385290668    -385290668    1
761926370    -453467107    0
761926370    761926370    1
-2098704432    1061828047    0
-2098704432    -2098704432    1
-730050705    2065613440    0
-730050705    -730050705    1
-787854065    -359081926    0
-787854065    -787854065    1
-1327235245    -117385666    0
-1327235245    -1327235245    1
