A[32]          B[32]         C
-999666512    -999666512    0
-2096042401    -1218256709    0
-2096042401    -2096042401    0
381450612    -1562388638    1
381450612    381450612    0
1720082380    300394352    1
1720082380    1720082380    0
-517521251    -1739969027    1
-517521251    -517521251    0
1886627873    -773892467    1
1886627873    1886627873    0
-1829854875    -527331385    0
-1829854875    -1829854875    0
-673476826    -1739385633    1
-673476826    -673476826    0
1842525340    2074609730    0
1842525340    1842525340    0
1129847494    1485839675    0
1129847494    1129847494    0
253561338    -1522454314    1
253561338    253561338    0
-1244749416    1346857658    0
-1244749416    -1244749416    0
2125439909    -1118572675    1
2125439909    2125439909    0
-187981009    279795916    0
-187981009    -187981009    0
-987879655    282345537    0
-987879655    -987879655    0
821913886    -217935359    1
821913886    821913886    0
-395013917    -654866061    1
-395013917    -395013917    0
-2129473538    -678101096    0
-2129473538    -2129473538    0
2125635502    -812007576    1
2125635502    2125635502    0
-1167728620    849378853    0
-1167728620    -1167728620    0
-919551385    -917717910    0
-919551385    -919551385    0
-672965691    -1826714472    1
-672965691    -672965691    0
372353395    -317625364    1
372353395    372353395    0
-15713889    -1967594813    1
-15713889    -15713889    0
-794460217    -760479464    0
-794460217    -794460217    0
-1209474356    1358607822    0
-1209474356    -1209474356    0
1964844149    -1695833986    1
1964844149    1964844149    0
-534192393    1430990501    0
-534192393    -534192393    0
1975818868    -1533691378    1
1975818868    1975818868    0
53992825    880802597    0
53992825    53992825    0
-1298884805    -1289325062    0
-1298884805    -1298884805    0
1141994835    -10476112    1
1141994835    1141994835    0
-507967063    -1467394380    1
-507967063    -507967063    0
868599562    -1545972687    1
868599562    868599562    0
1323846088    1000379913    1
1323846088    1323846088    0
-207788139    -1054608117    1
-207788139    -207788139    0
531690784    314118970    1
531690784    531690784    0
2112381261    -1637527021    1
2112381261    2112381261    0
614420969    1974277962    0
614420969    614420969    0
-2031418367    519732592    0
-2031418367    -2031418367    0
-255456250    784597346    0
-255456250    -255456250    0
-1893238813    260780582    0
-1893238813    -1893238813    0
753698783    1842588840    0
753698783    753698783    0
-1710614896    255943252    0
-1710614896    -1710614896    0
954203011    1814022118    0
954203011    954203011    0
388548567    -1438136474    1
388548567    388548567    0
-1700656582    840113333    0
-1700656582    -1700656582    0
2071555027    67334809    1
2071555027    2071555027    0
-344312396    -1255731053    1
-344312396    -344312396    0
-1759199539    -1856395808    1
-1759199539    -1759199539    0
1601891270    1514598999    1
1601891270    1601891270    0
-1191288261    -81158740    0
-1191288261    -1191288261    0
1516279279    1309794124    1
1516279279    1516279279    0
-2015006282    -1104985446    0
-2015006282    -2015006282    0
1963174849    -1854986755    1
1963174849    1963174849    0
-1579247361    -598468193    0
-1579247361    -1579247361    0
-1521312436    -1732210899    1
-1521312436    -1521312436    0
1237551147    1409910108    0
1237551147    1237551147    0
1017920821    -810283550    1
1017920821    1017920821    0
159297928    239417935    0
159297928    159297928    0
189868124    953950010    0
189868124    189868124    0
280775801    111032809    1
280775801    280775801    0
247197837    1321573467    0
247197837    247197837    0
-197775638    -1334192475    1
-197775638    -197775638    0
-423572780    -781235164    1
-423572780    -423572780    0
1640882260    43496821    1
1640882260    1640882260    0
1747818205    -990385864    1
1747818205    1747818205    0
-727321507    -922507025    1
-727321507    -727321507    0
954136957    -440681522    1
954136957    954136957    0
380729397    1644155548    0
380729397    380729397    0
-947383003    -1038902776    1
-947383003    -947383003    0
1216225555    311467801    1
1216225555    1216225555    0
527503642    -421939119    1
527503642    527503642    0
-1246814886    -453386564    0
-1246814886    -1246814886    0
-1346633981    -1585304130    1
-1346633981    -1346633981    0
-407733631    625429570    0
-407733631    -407733631    0
578701483    2050380345    0
578701483    578701483    0
126034327    -678560460    1
126034327    126034327    0
1548950560    2129022308    0
1548950560    1548950560    0
439075856    432400524    1
439075856    439075856    0
1695426258    1258956943    1
1695426258    1695426258    0
1574067298    361726158    1
1574067298    1574067298    0
-1652023727    96979964    0
-1652023727    -1652023727    0
561350885    523499368    1
561350885    561350885    0
-503705509    259480998    0
-503705509    -503705509    0
-1191242733    -860792867    0
-1191242733    -1191242733    0
1744524639    498909727    1
1744524639    1744524639    0
-2044725194    765854623    0
-2044725194    -2044725194    0
-1114455749    743436334    0
-1114455749    -1114455749    0
-1044565408    -1175908603    1
-1044565408    -1044565408    0
179950402    1787085630    0
179950402    179950402    0
2010127397    1559760189    1
2010127397    2010127397    0
-174276961    -1268865196    1
-174276961    -174276961    0
311678640    -1709436209    1
311678640    311678640    0
-1993278021    -1785228797    0
-1993278021    -1993278021    0
1276583380    -402752026    1
1276583380    1276583380    0
-1976991189    81139917    0
-1976991189    -1976991189    0
228009912    572558920    0
228009912    228009912    0
-1454307104    -587681024    0
-1454307104    -1454307104    0
2084289095    -649840856    1
2084289095    2084289095    0
1070652668    -1549184963    1
1070652668    1070652668    0
-1252541502    1279027782    0
-1252541502    -1252541502    0
-566210299    -1704395500    1
-566210299    -566210299    0
1572108698    879462960    1
1572108698    1572108698    0
-2053059814    1565789228    0
-2053059814    -2053059814    0
-1446520853    827874975    0
-1446520853    -1446520853    0
-1634638359    -306017878    0
-1634638359    -1634638359    0
1557668013    -466715231    1
1557668013    1557668013    0
1333920105    715885467    1
1333920105    1333920105    0
1822277946    1158843685    1
1822277946    1822277946    0
-175155240    -2034307860    1
-175155240    -175155240    0
-344652983    -1380843791    1
-344652983    -344652983    0
708559413    -529961114    1
708559413    708559413    0
-692783509    98853806    0
-692783509    -692783509    0
-1338667884    949713559    0
-1338667884    -1338667884    0
-264502397    1676269767    0
-264502397    -264502397    0
58778376    -1521503158    1
58778376    58778376    0
-229003683    450678732    0
-229003683    -229003683    0
2076737555    633291862    1
2076737555    2076737555    0
1207563987    1633636979    0
1207563987    1207563987    0
1258287604    1708069027    0
1258287604    1258287604    0
-1012602578    -1014186791    1
-1012602578    -1012602578    0
-2141812083    -1064939752    0
-2141812083    -2141812083    0
-391152709    -939862518    1
-391152709    -391152709    0
-396327708    -1654809683    1
-396327708    -396327708    0
172939525    -2087768334    1
172939525    172939525    0
-618025900    1595963038    0
-618025900    -618025900    0
-1791624644    397614448    0
-1791624644    -1791624644    0
1221820458    1143901413    1
1221820458    1221820458    0
-300621737    -2067395751    1
-300621737    -300621737    0
841786676    309274875    1
841786676    841786676    0
489225839    282626933    1
489225839    489225839    0
57426176    -1170208111    1
57426176    57426176    0
1567821565    -1545302912    1
1567821565    1567821565    0
-840417973    -450537661    0
-840417973    -840417973    0
-1648892065    1852648249    0
-1648892065    -1648892065    0
-1064512960    -1364495038    1
-1064512960    -1064512960    0
-388626347    -1653931243    1
-388626347    -388626347    0
1908753025    1172124933    1
1908753025    1908753025    0
-875265361    -241599141    0
-875265361    -875265361    0
1293203149    266103619    1
1293203149    1293203149    0
607638808    -644448175    1
607638808    607638808    0
-2119428855    266916306    0
-2119428855    -2119428855    0
542858716    -59724560    1
542858716    542858716    0
1531613597    1442364140    1
1531613597    1531613597    0
-511714292    1887849058    0
-511714292    -511714292    0
-782544717    -616549413    0
-782544717    -782544717    0
-670894732    -1723757516    1
-670894732    -670894732    0
430237662    183611732    1
430237662    430237662    0
-1201775107    1668532514    0
-1201775107    -1201775107    0
-1960982268    1578153272    0
-1960982268    -1960982268    0
-862724501    -1475644317    1
-862724501    -862724501    0
1084549098    -2009044401    1
1084549098    1084549098    0
1159593595    934545751    1
1159593595    1159593595    0
895923503    1135011358    0
895923503    895923503    0
235773545    -1174967227    1
235773545    235773545    0
-1402289265    -999791711    0
-1402289265    -1402289265    0
1732938244    -1253460642    1
1732938244    1732938244    0
-1081997620    -2041395633    1
-1081997620    -1081997620    0
1293537404    1777599267    0
1293537404    1293537404    0
-380825684    1340396386    0
-380825684    -380825684    0
1796062306    1678575663    1
1796062306    1796062306    0
-1539003697    -380899241    0
-1539003697    -1539003697    0
1257142549    -1863714913    1
1257142549    1257142549    0
1297151655    427351238    1
1297151655    1297151655    0
-1515815638    -1242944061    0
-1515815638    -1515815638    0
1891334903    906121469    1
1891334903    1891334903    0
1231751240    524613541    1
1231751240    1231751240    0
-202136217    1686192449    0
-202136217    -202136217    0
-1298676846    -1488185594    1
-1298676846    -1298676846    0
165503425    -783987882    1
165503425    165503425    0
-552150964    1328882662    0
-552150964    -552150964    0
2129503422    492523412    1
2129503422    2129503422    0
